"ID";"RegioS";"Perioden";"GemiddeldeWOZWaardeVanWoningen_98"
"22140";"GM0050";"2008JJ00";"     251"
"22141";"GM0050";"2009JJ00";"     254"
"22142";"GM0050";"2010JJ00";"     258"
"22143";"GM0050";"2011JJ00";"     256"
"22144";"GM0050";"2012JJ00";"     253"
"22145";"GM0050";"2013JJ00";"     246"
"22146";"GM0050";"2014JJ00";"     235"
"22147";"GM0050";"2015JJ00";"     229"
"22148";"GM0050";"2016JJ00";"     228"
"22149";"GM0050";"2017JJ00";"     229"
"22150";"GM0050";"2018JJ00";"     240"
"22151";"GM0050";"2019JJ00";"     278"
"22152";"GM0050";"2020JJ00";"     289"
"22153";"GM0050";"2021JJ00";"     305"
"22154";"GM0050";"2022JJ00";"     332"
"22155";"GM0050";"2023JJ00";"     394"
"22156";"GM0355";"1995JJ00";"       ."
"22157";"GM0355";"1996JJ00";"       ."
"22158";"GM0355";"1997JJ00";"     116"
"22159";"GM0355";"1998JJ00";"     116"
"22160";"GM0355";"1999JJ00";"     116"
"22161";"GM0355";"2000JJ00";"     113"
"22162";"GM0355";"2001JJ00";"     190"
"22163";"GM0355";"2002JJ00";"     191"
"22164";"GM0355";"2003JJ00";"     193"
"22165";"GM0355";"2004JJ00";"     194"
"22166";"GM0355";"2005JJ00";"     275"
"22167";"GM0355";"2006JJ00";"     284"
"22168";"GM0355";"2007JJ00";"     305"
"22169";"GM0355";"2008JJ00";"     330"
"22170";"GM0355";"2009JJ00";"     345"
"22171";"GM0355";"2010JJ00";"     350"
"22172";"GM0355";"2011JJ00";"     342"
"22173";"GM0355";"2012JJ00";"     330"
"22174";"GM0355";"2013JJ00";"     316"
"22175";"GM0355";"2014JJ00";"     297"
"22176";"GM0355";"2015JJ00";"     284"
"22177";"GM0355";"2016JJ00";"     285"
"22178";"GM0355";"2017JJ00";"     296"
"22179";"GM0355";"2018JJ00";"     318"
"22180";"GM0355";"2019JJ00";"     346"
"22181";"GM0355";"2020JJ00";"     376"
"22182";"GM0355";"2021JJ00";"     399"
"22183";"GM0355";"2022JJ00";"     440"
"22184";"GM0355";"2023JJ00";"     516"
"22185";"GM0298";"1995JJ00";"       ."
"22186";"GM0298";"1996JJ00";"       ."
"22187";"GM0298";"1997JJ00";"      99"
"22188";"GM0298";"1998JJ00";"      99"
"22189";"GM0298";"1999JJ00";"      99"
"22190";"GM0298";"2000JJ00";"      99"
"22191";"GM0298";"2001JJ00";"     158"
"22192";"GM0298";"2002JJ00";"     155"
"22193";"GM0298";"2003JJ00";"     157"
"22194";"GM0298";"2004JJ00";"     154"
"22195";"GM0298";"2005JJ00";""
"22196";"GM0298";"2006JJ00";""
"22197";"GM0298";"2007JJ00";""
"22198";"GM0298";"2008JJ00";""
"22199";"GM0298";"2009JJ00";""
"22200";"GM0298";"2010JJ00";""
"22201";"GM0298";"2011JJ00";""
"22202";"GM0298";"2012JJ00";""
"22203";"GM0298";"2013JJ00";""
"22204";"GM0298";"2014JJ00";""
"22205";"GM0298";"2015JJ00";""
"22206";"GM0298";"2016JJ00";""
"22207";"GM0298";"2017JJ00";""
"22208";"GM0298";"2018JJ00";""
"22209";"GM0298";"2019JJ00";""
"22210";"GM0298";"2020JJ00";""
"22211";"GM0298";"2021JJ00";""
"22212";"GM0298";"2022JJ00";""
"22213";"GM0298";"2023JJ00";""
"22214";"GM0299";"1995JJ00";"       ."
"22215";"GM0299";"1996JJ00";"       ."
"22216";"GM0299";"1997JJ00";"      83"
"22217";"GM0299";"1998JJ00";"      83"
"22218";"GM0299";"1999JJ00";"      83"
"22219";"GM0299";"2000JJ00";"      83"
"22220";"GM0299";"2001JJ00";"     132"
"22221";"GM0299";"2002JJ00";"     133"
"22222";"GM0299";"2003JJ00";"     131"
"22223";"GM0299";"2004JJ00";"     133"
"22224";"GM0299";"2005JJ00";"     199"
"22225";"GM0299";"2006JJ00";"     200"
"22226";"GM0299";"2007JJ00";"     212"
"22227";"GM0299";"2008JJ00";"     222"
"22228";"GM0299";"2009JJ00";"     225"
"22229";"GM0299";"2010JJ00";"     226"
"22230";"GM0299";"2011JJ00";"     216"
"22231";"GM0299";"2012JJ00";"     207"
"22232";"GM0299";"2013JJ00";"     200"
"22233";"GM0299";"2014JJ00";"     185"
"22234";"GM0299";"2015JJ00";"     180"
"22235";"GM0299";"2016JJ00";"     182"
"22236";"GM0299";"2017JJ00";"     180"
"22237";"GM0299";"2018JJ00";"     185"
"22238";"GM0299";"2019JJ00";"     204"
"22239";"GM0299";"2020JJ00";"     219"
"22240";"GM0299";"2021JJ00";"     236"
"22241";"GM0299";"2022JJ00";"     265"
"22242";"GM0299";"2023JJ00";"     303"
"22243";"GM0878";"1995JJ00";"       ."
"22244";"GM0878";"1996JJ00";"       ."
"22245";"GM0878";"1997JJ00";"      76"
"22246";"GM0878";"1998JJ00";"      81"
"22247";"GM0878";"1999JJ00";""
"22248";"GM0878";"2000JJ00";""
"22249";"GM0878";"2001JJ00";""
"22250";"GM0878";"2002JJ00";""
"22251";"GM0878";"2003JJ00";""
"22252";"GM0878";"2004JJ00";""
"22253";"GM0878";"2005JJ00";""
"22254";"GM0878";"2006JJ00";""
"22255";"GM0878";"2007JJ00";""
"22256";"GM0878";"2008JJ00";""
"22257";"GM0878";"2009JJ00";""
"22258";"GM0878";"2010JJ00";""
"22259";"GM0878";"2011JJ00";""
"22260";"GM0878";"2012JJ00";""
"22261";"GM0878";"2013JJ00";""
"22262";"GM0878";"2014JJ00";""
"22263";"GM0878";"2015JJ00";""
"22264";"GM0878";"2016JJ00";""
"22265";"GM0878";"2017JJ00";""
"22266";"GM0878";"2018JJ00";""
"22267";"GM0878";"2019JJ00";""
"22268";"GM0878";"2020JJ00";""
"22269";"GM0878";"2021JJ00";""
"22270";"GM0878";"2022JJ00";""
"22271";"GM0878";"2023JJ00";""
"22272";"GM1666";"1995JJ00";"       ."
"22273";"GM1666";"1996JJ00";"       ."
"22274";"GM1666";"1997JJ00";"     110"
"22275";"GM1666";"1998JJ00";"     110"
"22276";"GM1666";"1999JJ00";"     110"
"22277";"GM1666";"2000JJ00";"     111"
"22278";"GM1666";"2001JJ00";"     168"
"22279";"GM1666";"2002JJ00";"     168"
"22280";"GM1666";"2003JJ00";"     169"
"22281";"GM1666";"2004JJ00";"     167"
"22282";"GM1666";"2005JJ00";"     249"
"22283";"GM1666";"2006JJ00";"     249"
"22284";"GM1666";"2007JJ00";"     270"
"22285";"GM1666";"2008JJ00";"     283"
"22286";"GM1666";"2009JJ00";"     295"
"22287";"GM1666";"2010JJ00";""
"22288";"GM1666";"2011JJ00";""
"22289";"GM1666";"2012JJ00";""
"22290";"GM1666";"2013JJ00";""
"22291";"GM1666";"2014JJ00";""
"22292";"GM1666";"2015JJ00";""
"22293";"GM1666";"2016JJ00";""
"22294";"GM1666";"2017JJ00";""
"22295";"GM1666";"2018JJ00";""
"22296";"GM1666";"2019JJ00";""
"22297";"GM1666";"2020JJ00";""
"22298";"GM1666";"2021JJ00";""
"22299";"GM1666";"2022JJ00";""
"22300";"GM1666";"2023JJ00";""
"22301";"GM0732";"1995JJ00";"       ."
"22302";"GM0732";"1996JJ00";"       ."
"22303";"GM0732";"1997JJ00";""
"22304";"GM0732";"1998JJ00";""
"22305";"GM0732";"1999JJ00";""
"22306";"GM0732";"2000JJ00";""
"22307";"GM0732";"2001JJ00";""
"22308";"GM0732";"2002JJ00";""
"22309";"GM0732";"2003JJ00";""
"22310";"GM0732";"2004JJ00";""
"22311";"GM0732";"2005JJ00";""
"22312";"GM0732";"2006JJ00";""
"22313";"GM0732";"2007JJ00";""
"22314";"GM0732";"2008JJ00";""
"22315";"GM0732";"2009JJ00";""
"22316";"GM0732";"2010JJ00";""
"22317";"GM0732";"2011JJ00";""
"22318";"GM0732";"2012JJ00";""
"22319";"GM0732";"2013JJ00";""
"22320";"GM0732";"2014JJ00";""
"22321";"GM0732";"2015JJ00";""
"22322";"GM0732";"2016JJ00";""
"22323";"GM0732";"2017JJ00";""
"22324";"GM0732";"2018JJ00";""
"22325";"GM0732";"2019JJ00";""
"22326";"GM0732";"2020JJ00";""
"22327";"GM0732";"2021JJ00";""
"22328";"GM0732";"2022JJ00";""
"22329";"GM0732";"2023JJ00";""
"22330";"GM0476";"1995JJ00";"       ."
"22331";"GM0476";"1996JJ00";"       ."
"22332";"GM0476";"1997JJ00";"      72"
"22333";"GM0476";"1998JJ00";"      72"
"22334";"GM0476";"1999JJ00";"      72"
"22335";"GM0476";"2000JJ00";"      72"
"22336";"GM0476";"2001JJ00";"     140"
"22337";"GM0476";"2002JJ00";"     141"
"22338";"GM0476";"2003JJ00";"     142"
"22339";"GM0476";"2004JJ00";"     142"
"22340";"GM0476";"2005JJ00";"     218"
"22341";"GM0476";"2006JJ00";"     217"
"22342";"GM0476";"2007JJ00";"     232"
"22343";"GM0476";"2008JJ00";"     243"
"22344";"GM0476";"2009JJ00";"     251"
"22345";"GM0476";"2010JJ00";"     250"
"22346";"GM0476";"2011JJ00";"     250"
"22347";"GM0476";"2012JJ00";"     246"
"22348";"GM0476";"2013JJ00";""
"22349";"GM0476";"2014JJ00";""
"22350";"GM0476";"2015JJ00";""
"22351";"GM0476";"2016JJ00";""
"22352";"GM0476";"2017JJ00";""
"22353";"GM0476";"2018JJ00";""
"22354";"GM0476";"2019JJ00";""
"22355";"GM0476";"2020JJ00";""
"22356";"GM0476";"2021JJ00";""
"22357";"GM0476";"2022JJ00";""
"22358";"GM0476";"2023JJ00";""
"22359";"GM0637";"1995JJ00";"       ."
"22360";"GM0637";"1996JJ00";"       ."
"22361";"GM0637";"1997JJ00";"      96"
"22362";"GM0637";"1998JJ00";"      95"
"22363";"GM0637";"1999JJ00";"      96"
"22364";"GM0637";"2000JJ00";"      96"
"22365";"GM0637";"2001JJ00";"     130"
"22366";"GM0637";"2002JJ00";"     131"
"22367";"GM0637";"2003JJ00";"     132"
"22368";"GM0637";"2004JJ00";"     134"
"22369";"GM0637";"2005JJ00";"     186"
"22370";"GM0637";"2006JJ00";"     187"
"22371";"GM0637";"2007JJ00";"     197"
"22372";"GM0637";"2008JJ00";"     206"
"22373";"GM0637";"2009JJ00";"     211"
"22374";"GM0637";"2010JJ00";"     213"
"22375";"GM0637";"2011JJ00";"     209"
"22376";"GM0637";"2012JJ00";"     206"
"22377";"GM0637";"2013JJ00";"     199"
"22378";"GM0637";"2014JJ00";"     188"
"22379";"GM0637";"2015JJ00";"     184"
"22380";"GM0637";"2016JJ00";"     186"
"22381";"GM0637";"2017JJ00";"     191"
"22382";"GM0637";"2018JJ00";"     200"
"22383";"GM0637";"2019JJ00";"     220"
"22384";"GM0637";"2020JJ00";"     242"
"22385";"GM0637";"2021JJ00";"     257"
"22386";"GM0637";"2022JJ00";"     290"
"22387";"GM0637";"2023JJ00";"     357"
"22388";"GM0638";"1995JJ00";"       ."
"22389";"GM0638";"1996JJ00";"       ."
"22390";"GM0638";"1997JJ00";"      91"
"22391";"GM0638";"1998JJ00";"      92"
"22392";"GM0638";"1999JJ00";"      92"
"22393";"GM0638";"2000JJ00";"      92"
"22394";"GM0638";"2001JJ00";"     180"
"22395";"GM0638";"2002JJ00";"     179"
"22396";"GM0638";"2003JJ00";"     180"
"22397";"GM0638";"2004JJ00";"     180"
"22398";"GM0638";"2005JJ00";"     272"
"22399";"GM0638";"2006JJ00";"     272"
"22400";"GM0638";"2007JJ00";"     287"
"22401";"GM0638";"2008JJ00";"     311"
"22402";"GM0638";"2009JJ00";"     313"
"22403";"GM0638";"2010JJ00";"     319"
"22404";"GM0638";"2011JJ00";"     310"
"22405";"GM0638";"2012JJ00";"     303"
"22406";"GM0638";"2013JJ00";"     302"
"22407";"GM0638";"2014JJ00";"     285"
"22408";"GM0638";"2015JJ00";"     274"
"22409";"GM0638";"2016JJ00";"     270"
"22410";"GM0638";"2017JJ00";"     271"
"22411";"GM0638";"2018JJ00";"     283"
"22412";"GM0638";"2019JJ00";"     321"
"22413";"GM0638";"2020JJ00";"     349"
"22414";"GM0638";"2021JJ00";"     368"
"22415";"GM0638";"2022JJ00";"     404"
"22416";"GM0638";"2023JJ00";"     454"
"22417";"GM0056";"1995JJ00";"       ."
"22418";"GM0056";"1996JJ00";"       ."
"22419";"GM0056";"1997JJ00";"      67"
"22420";"GM0056";"1998JJ00";"      67"
"22421";"GM0056";"1999JJ00";"      67"
"22422";"GM0056";"2000JJ00";"      68"
"22423";"GM0056";"2001JJ00";"     107"
"22424";"GM0056";"2002JJ00";"     109"
"22425";"GM0056";"2003JJ00";"     109"
"22426";"GM0056";"2004JJ00";"     110"
"22427";"GM0056";"2005JJ00";"     168"
"22428";"GM0056";"2006JJ00";"     170"
"22429";"GM0056";"2007JJ00";"     191"
"22430";"GM0056";"2008JJ00";"     203"
"22431";"GM0056";"2009JJ00";"     208"
"22432";"GM0056";"2010JJ00";"     208"
"22433";"GM0056";"2011JJ00";"     204"
"22434";"GM0056";"2012JJ00";"     202"
"22435";"GM0056";"2013JJ00";"     195"
"22436";"GM0056";"2014JJ00";"     185"
"22437";"GM0056";"2015JJ00";"     181"
"22438";"GM0056";"2016JJ00";"     182"
"22439";"GM0056";"2017JJ00";"     189"
"22440";"GM0056";"2018JJ00";"     195"
"22441";"GM0056";"2019JJ00";""
"22442";"GM0056";"2020JJ00";""
"22443";"GM0056";"2021JJ00";""
"22444";"GM0056";"2022JJ00";""
"22445";"GM0056";"2023JJ00";""
"22446";"GM0136";"1995JJ00";"       ."
"22447";"GM0136";"1996JJ00";"       ."
"22448";"GM0136";"1997JJ00";"      94"
"22449";"GM0136";"1998JJ00";"      98"
"22450";"GM0136";"1999JJ00";"      99"
"22451";"GM0136";"2000JJ00";""
"22452";"GM0136";"2001JJ00";""
"22453";"GM0136";"2002JJ00";""
"22454";"GM0136";"2003JJ00";""
"22455";"GM0136";"2004JJ00";""
"22456";"GM0136";"2005JJ00";""
"22457";"GM0136";"2006JJ00";""
"22458";"GM0136";"2007JJ00";""
"22459";"GM0136";"2008JJ00";""
"22460";"GM0136";"2009JJ00";""
"22461";"GM0136";"2010JJ00";""
"22462";"GM0136";"2011JJ00";""
"22463";"GM0136";"2012JJ00";""
"22464";"GM0136";"2013JJ00";""
"22465";"GM0136";"2014JJ00";""
"22466";"GM0136";"2015JJ00";""
"22467";"GM0136";"2016JJ00";""
"22468";"GM0136";"2017JJ00";""
"22469";"GM0136";"2018JJ00";""
"22470";"GM0136";"2019JJ00";""
"22471";"GM0136";"2020JJ00";""
"22472";"GM0136";"2021JJ00";""
"22473";"GM0136";"2022JJ00";""
"22474";"GM0136";"2023JJ00";""
"22475";"GM1892";"1995JJ00";""
"22476";"GM1892";"1996JJ00";""
"22477";"GM1892";"1997JJ00";""
"22478";"GM1892";"1998JJ00";""
"22479";"GM1892";"1999JJ00";""
"22480";"GM1892";"2000JJ00";""
"22481";"GM1892";"2001JJ00";""
"22482";"GM1892";"2002JJ00";""
"22483";"GM1892";"2003JJ00";""
"22484";"GM1892";"2004JJ00";""
"22485";"GM1892";"2005JJ00";""
"22486";"GM1892";"2006JJ00";""
"22487";"GM1892";"2007JJ00";""
"22488";"GM1892";"2008JJ00";""
"22489";"GM1892";"2009JJ00";""
"22490";"GM1892";"2010JJ00";"     273"
"22491";"GM1892";"2011JJ00";"     266"
"22492";"GM1892";"2012JJ00";"     258"
"22493";"GM1892";"2013JJ00";"     247"
"22494";"GM1892";"2014JJ00";"     232"
"22495";"GM1892";"2015JJ00";"     221"
"22496";"GM1892";"2016JJ00";"     223"
"22497";"GM1892";"2017JJ00";"     228"
"22498";"GM1892";"2018JJ00";"     239"
"22499";"GM1892";"2019JJ00";"     274"
"22500";"GM1892";"2020JJ00";"     295"
"22501";"GM1892";"2021JJ00";"     316"
"22502";"GM1892";"2022JJ00";"     347"
"22503";"GM1892";"2023JJ00";"     412"
"22504";"GM0137";"1995JJ00";"       ."
"22505";"GM0137";"1996JJ00";"       ."
"22506";"GM0137";"1997JJ00";"      97"
"22507";"GM0137";"1998JJ00";""
"22508";"GM0137";"1999JJ00";""
"22509";"GM0137";"2000JJ00";""
"22510";"GM0137";"2001JJ00";""
"22511";"GM0137";"2002JJ00";""
"22512";"GM0137";"2003JJ00";""
"22513";"GM0137";"2004JJ00";""
"22514";"GM0137";"2005JJ00";""
"22515";"GM0137";"2006JJ00";""
"22516";"GM0137";"2007JJ00";""
"22517";"GM0137";"2008JJ00";""
"22518";"GM0137";"2009JJ00";""
"22519";"GM0137";"2010JJ00";""
"22520";"GM0137";"2011JJ00";""
"22521";"GM0137";"2012JJ00";""
"22522";"GM0137";"2013JJ00";""
"22523";"GM0137";"2014JJ00";""
"22524";"GM0137";"2015JJ00";""
"22525";"GM0137";"2016JJ00";""
"22526";"GM0137";"2017JJ00";""
"22527";"GM0137";"2018JJ00";""
"22528";"GM0137";"2019JJ00";""
"22529";"GM0137";"2020JJ00";""
"22530";"GM0137";"2021JJ00";""
"22531";"GM0137";"2022JJ00";""
"22532";"GM0137";"2023JJ00";""
"22533";"GM0879";"1995JJ00";"       ."
"22534";"GM0879";"1996JJ00";"       ."
"22535";"GM0879";"1997JJ00";"     109"
"22536";"GM0879";"1998JJ00";"     110"
"22537";"GM0879";"1999JJ00";"     110"
"22538";"GM0879";"2000JJ00";"     110"
"22539";"GM0879";"2001JJ00";"     167"
"22540";"GM0879";"2002JJ00";"     167"
"22541";"GM0879";"2003JJ00";"     168"
"22542";"GM0879";"2004JJ00";"     169"
"22543";"GM0879";"2005JJ00";"     259"
"22544";"GM0879";"2006JJ00";"     260"
"22545";"GM0879";"2007JJ00";"     289"
"22546";"GM0879";"2008JJ00";"     308"
"22547";"GM0879";"2009JJ00";"     318"
"22548";"GM0879";"2010JJ00";"     320"
"22549";"GM0879";"2011JJ00";"     315"
"22550";"GM0879";"2012JJ00";"     307"
"22551";"GM0879";"2013JJ00";"     299"
"22552";"GM0879";"2014JJ00";"     291"
"22553";"GM0879";"2015JJ00";"     289"
"22554";"GM0879";"2016JJ00";"     279"
"22555";"GM0879";"2017JJ00";"     280"
"22556";"GM0879";"2018JJ00";"     275"
"22557";"GM0879";"2019JJ00";"     289"
"22558";"GM0879";"2020JJ00";"     305"
"22559";"GM0879";"2021JJ00";"     319"
"22560";"GM0879";"2022JJ00";"     357"
"22561";"GM0879";"2023JJ00";"     409"
"22562";"GM0301";"1995JJ00";"       ."
"22563";"GM0301";"1996JJ00";"       ."
"22564";"GM0301";"1997JJ00";"      58"
"22565";"GM0301";"1998JJ00";"      58"
"22566";"GM0301";"1999JJ00";"      59"
"22567";"GM0301";"2000JJ00";"      61"
"22568";"GM0301";"2001JJ00";"     109"
"22569";"GM0301";"2002JJ00";"     109"
"22570";"GM0301";"2003JJ00";"     111"
"22571";"GM0301";"2004JJ00";"     111"
"22572";"GM0301";"2005JJ00";"     181"
"22573";"GM0301";"2006JJ00";"     182"
"22574";"GM0301";"2007JJ00";"     194"
"22575";"GM0301";"2008JJ00";"     205"
"22576";"GM0301";"2009JJ00";"     211"
"22577";"GM0301";"2010JJ00";"     214"
"22578";"GM0301";"2011JJ00";"     212"
"22579";"GM0301";"2012JJ00";"     205"
"22580";"GM0301";"2013JJ00";"     196"
"22581";"GM0301";"2014JJ00";"     185"
"22582";"GM0301";"2015JJ00";"     179"
"22583";"GM0301";"2016JJ00";"     179"
"22584";"GM0301";"2017JJ00";"     181"
"22585";"GM0301";"2018JJ00";"     189"
"22586";"GM0301";"2019JJ00";"     202"
"22587";"GM0301";"2020JJ00";"     216"
"22588";"GM0301";"2021JJ00";"     231"
"22589";"GM0301";"2022JJ00";"     254"
"22590";"GM0301";"2023JJ00";"     312"
"22591";"GM1896";"1995JJ00";""
"22592";"GM1896";"1996JJ00";""
"22593";"GM1896";"1997JJ00";""
"22594";"GM1896";"1998JJ00";""
"22595";"GM1896";"1999JJ00";""
"22596";"GM1896";"2000JJ00";""
"22597";"GM1896";"2001JJ00";"     118"
"22598";"GM1896";"2002JJ00";"     119"
"22599";"GM1896";"2003JJ00";"     119"
"22600";"GM1896";"2004JJ00";"     117"
"22601";"GM1896";"2005JJ00";"     185"
"22602";"GM1896";"2006JJ00";"     185"
"22603";"GM1896";"2007JJ00";"     205"
"22604";"GM1896";"2008JJ00";"     218"
"22605";"GM1896";"2009JJ00";"     221"
"22606";"GM1896";"2010JJ00";"     218"
"22607";"GM1896";"2011JJ00";"     217"
"22608";"GM1896";"2012JJ00";"     213"
"22609";"GM1896";"2013JJ00";"     209"
"22610";"GM1896";"2014JJ00";"     197"
"22611";"GM1896";"2015JJ00";"     192"
"22612";"GM1896";"2016JJ00";"     190"
"22613";"GM1896";"2017JJ00";"     194"
"22614";"GM1896";"2018JJ00";"     199"
"22615";"GM1896";"2019JJ00";"     216"
"22616";"GM1896";"2020JJ00";"     225"
"22617";"GM1896";"2021JJ00";"     237"
"22618";"GM1896";"2022JJ00";"     262"
"22619";"GM1896";"2023JJ00";"     297"
"22620";"GM0192";"1995JJ00";"       ."
"22621";"GM0192";"1996JJ00";"       ."
"22622";"GM0192";"1997JJ00";"      70"
"22623";"GM0192";"1998JJ00";"      70"
"22624";"GM0192";"1999JJ00";"      71"
"22625";"GM0192";"2000JJ00";"      75"
"22626";"GM0192";"2001JJ00";""
"22627";"GM0192";"2002JJ00";""
"22628";"GM0192";"2003JJ00";""
"22629";"GM0192";"2004JJ00";""
"22630";"GM0192";"2005JJ00";""
"22631";"GM0192";"2006JJ00";""
"22632";"GM0192";"2007JJ00";""
"22633";"GM0192";"2008JJ00";""
"22634";"GM0192";"2009JJ00";""
"22635";"GM0192";"2010JJ00";""
"22636";"GM0192";"2011JJ00";""
"22637";"GM0192";"2012JJ00";""
"22638";"GM0192";"2013JJ00";""
"22639";"GM0192";"2014JJ00";""
"22640";"GM0192";"2015JJ00";""
"22641";"GM0192";"2016JJ00";""
"22642";"GM0192";"2017JJ00";""
"22643";"GM0192";"2018JJ00";""
"22644";"GM0192";"2019JJ00";""
"22645";"GM0192";"2020JJ00";""
"22646";"GM0192";"2021JJ00";""
"22647";"GM0192";"2022JJ00";""
"22648";"GM0192";"2023JJ00";""
"22649";"GM0138";"1995JJ00";"       ."
"22650";"GM0138";"1996JJ00";"       ."
"22651";"GM0138";"1997JJ00";"      80"
"22652";"GM0138";"1998JJ00";""
"22653";"GM0138";"1999JJ00";""
"22654";"GM0138";"2000JJ00";""
"22655";"GM0138";"2001JJ00";""
"22656";"GM0138";"2002JJ00";""
"22657";"GM0138";"2003JJ00";""
"22658";"GM0138";"2004JJ00";""
"22659";"GM0138";"2005JJ00";""
"22660";"GM0138";"2006JJ00";""
"22661";"GM0138";"2007JJ00";""
"22662";"GM0138";"2008JJ00";""
"22663";"GM0138";"2009JJ00";""
"22664";"GM0138";"2010JJ00";""
"22665";"GM0138";"2011JJ00";""
"22666";"GM0138";"2012JJ00";""
"22667";"GM0138";"2013JJ00";""
"22668";"GM0138";"2014JJ00";""
"22669";"GM0138";"2015JJ00";""
"22670";"GM0138";"2016JJ00";""
"22671";"GM0138";"2017JJ00";""
"22672";"GM0138";"2018JJ00";""
"22673";"GM0138";"2019JJ00";""
"22674";"GM0138";"2020JJ00";""
"22675";"GM0138";"2021JJ00";""
"22676";"GM0138";"2022JJ00";""
"22677";"GM0138";"2023JJ00";""
"22678";"GM0642";"1995JJ00";"       ."
"22679";"GM0642";"1996JJ00";"       ."
"22680";"GM0642";"1997JJ00";"      67"
"22681";"GM0642";"1998JJ00";"      66"
"22682";"GM0642";"1999JJ00";"      67"
"22683";"GM0642";"2000JJ00";"      67"
"22684";"GM0642";"2001JJ00";"     119"
"22685";"GM0642";"2002JJ00";"     119"
"22686";"GM0642";"2003JJ00";"     122"
"22687";"GM0642";"2004JJ00";"     122"
"22688";"GM0642";"2005JJ00";"     175"
"22689";"GM0642";"2006JJ00";"     174"
"22690";"GM0642";"2007JJ00";"     190"
"22691";"GM0642";"2008JJ00";"     200"
"22692";"GM0642";"2009JJ00";"     208"
"22693";"GM0642";"2010JJ00";"     208"
"22694";"GM0642";"2011JJ00";"     198"
"22695";"GM0642";"2012JJ00";"     192"
"22696";"GM0642";"2013JJ00";"     183"
"22697";"GM0642";"2014JJ00";"     169"
"22698";"GM0642";"2015JJ00";"     163"
"22699";"GM0642";"2016JJ00";"     168"
"22700";"GM0642";"2017JJ00";"     173"
"22701";"GM0642";"2018JJ00";"     182"
"22702";"GM0642";"2019JJ00";"     198"
"22703";"GM0642";"2020JJ00";"     216"
"22704";"GM0642";"2021JJ00";"     237"
"22705";"GM0642";"2022JJ00";"     256"
"22706";"GM0642";"2023JJ00";"     304"
"22707";"GM0193";"1995JJ00";"       ."
"22708";"GM0193";"1996JJ00";"       ."
"22709";"GM0193";"1997JJ00";"      72"
"22710";"GM0193";"1998JJ00";"      72"
"22711";"GM0193";"1999JJ00";"      73"
"22712";"GM0193";"2000JJ00";"      74"
"22713";"GM0193";"2001JJ00";"     116"
"22714";"GM0193";"2002JJ00";"     117"
"22715";"GM0193";"2003JJ00";"     117"
